Target protein id,ACC,Sn,Sp,Precision,F1-score,AUC,MCC,Positive MSE,Positive R,Positive R P value,Positive sample count,target_protein_id,target_chembl_id,uniprot_id,target_pref_name,organism,target_class_l1,target_class_l2
tp0137,0.985,0.97,1.0,1.0,0.9847715736040609,0.9995999999999999,0.9704367948586523,0.5120959834839026,0.9052729406104516,3.2555154962397804e-38,100,tp0137,CHEMBL333,P08253,Matrix metalloproteinase-2,Homo sapiens,Enzyme,Protease
tp0146,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5374268270223311,0.903601328273189,7.361679820514988e-38,100,tp0146,CHEMBL4683,Q12884,Fibroblast activation protein alpha,Homo sapiens,Enzyme,Protease
tp0533,0.99,0.98,1.0,1.0,0.98989898989899,0.9991,0.9801960588196069,0.4893394503650971,0.8934187468066891,7.843683304283578e-36,100,tp0533,CHEMBL1907601,P24385,Cyclin-dependent kinase 4/cyclin D1,Homo sapiens,Enzyme|Other cytosolic protein,Kinase
tp0589,0.965,1.0,0.93,0.9345794392523364,0.966183574879227,0.9976999999999999,0.932286907826487,0.494007015592814,0.8905837716757582,2.646210754963008e-35,100,tp0589,CHEMBL5957,P21589,5'-nucleotidase,Homo sapiens,Enzyme,Phosphatase
tp0773,0.98,0.97,0.99,0.9897959183673469,0.9797979797979798,0.9979,0.9601920576192068,0.46362589704324675,0.889508404156471,4.160601046330325e-35,100,tp0773,CHEMBL1947;CHEMBL2111462,P10828;P10828,Thyroid hormone receptor beta-1;Thyroid hormone receptor,Homo sapiens;Homo sapiens,Transcription factor;Transcription factor,Nuclear receptor;Nuclear receptor
tp0250,0.99,0.99,0.99,0.99,0.99,0.9996999999999999,0.98,0.4668007312169806,0.8888545013677218,5.466013042104865e-35,100,tp0250,CHEMBL3969,Q9Y2D0,Carbonic anhydrase VB,Homo sapiens,Enzyme,Lyase
tp0207,0.95,0.9,1.0,1.0,0.9473684210526315,0.9861,0.9045340337332908,0.6893900574460757,0.8849469246345957,2.6963596285623797e-34,100,tp0207,CHEMBL210,P07550,Beta-2 adrenergic receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0257,0.985,1.0,0.97,0.970873786407767,0.9852216748768473,1.0,0.9704367948586523,0.38705578808384367,0.8833375713291605,5.116557332933937e-34,100,tp0257,CHEMBL3912,Q8N1Q1,Carbonic anhydrase XIII,Homo sapiens,Enzyme,Lyase
tp0642,0.8260869565217391,0.7,0.9230769230769231,0.875,0.7777777777777778,0.8692307692307693,0.6485190229106029,0.3866158179515246,0.8828737340331223,0.00071319766768494,10,tp0642,CHEMBL2363065,Q9Y6M9,Mitochondrial complex I (NADH dehydrogenase),Homo sapiens,Enzyme,Oxidoreductase
tp0379,0.945,0.92,0.97,0.968421052631579,0.9435897435897436,0.9947000000000001,0.8911145902927308,0.35358352674604193,0.8827912206734779,6.345894005438121e-34,100,tp0379,CHEMBL1781,P11387,DNA topoisomerase I,Homo sapiens,Enzyme,Isomerase
tp0972,0.625,0.25,1.0,1.0,0.4,0.578125,0.3779644730092272,0.2774902250760093,0.8818965072035079,0.003762216190365569,8,tp0972,CHEMBL2086,P16389,Voltage-gated potassium channel subunit Kv1.2,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6170024350124241,0.8783365446118826,3.532035858068275e-33,100,tp0003,CHEMBL243,Q72874,Human immunodeficiency virus type 1 protease,Human immunodeficiency virus 1,Enzyme,Protease
tp0467,0.96,0.92,1.0,1.0,0.9583333333333334,0.9904,0.9229582069908971,0.5895756057654372,0.8721678823421329,3.415992854925562e-32,100,tp0467,CHEMBL4644,P41968,Melanocortin receptor 3,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0235,0.99,0.98,1.0,1.0,0.98989898989899,0.9961,0.9801960588196069,0.3945529364327359,0.870980839910469,5.215466357443351e-32,100,tp0235,CHEMBL4691,Q96RI0,Proteinase activated receptor 4,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0418,0.6776315789473685,0.5333333333333333,0.8181818181818182,0.7407407407407407,0.6201550387596899,0.7664069264069264,0.3672063019255001,0.7898458684051307,0.8702631774405971,3.78933226101616e-24,75,tp0418,CHEMBL4716;CHEMBL2111411;CHEMBL2363066,Q9NP56;Q9NP56;Q9NP56,"Phosphodiesterase 7B;Phosphodiesterase 7;3',5'-cyclic phosphodiesterase",Homo sapiens;Homo sapiens;Homo sapiens,Enzyme;Enzyme;Enzyme,Phosphodiesterase;Phosphodiesterase;Phosphodiesterase
tp0174,0.98,0.96,1.0,1.0,0.9795918367346939,0.988,0.9607689228305227,0.6499513401682586,0.8696641441493769,8.299023554582078e-32,100,tp0174,CHEMBL211,P08172,Muscarinic acetylcholine receptor M2,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6988533190170889,0.8668366504169854,2.212671460457091e-31,100,tp0633,CHEMBL3798;CHEMBL2107838,Q16602;Q16602,"Calcitonin gene-related peptide type 1 receptor;Calcitonin-gene-related peptide receptor, CALCRL/RAMP1",Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor|Other membrane protein,Family B G protein-coupled receptor;Family B G protein-coupled receptor
tp0228,0.985,0.97,1.0,1.0,0.9847715736040609,0.9966,0.9704367948586523,0.5769320224770396,0.8659058583464508,3.040800728112651e-31,100,tp0228,CHEMBL280,P45452,Matrix metalloproteinase 13,Homo sapiens,Enzyme,Protease
tp0743,0.96,1.0,0.92,0.9259259259259259,0.9615384615384616,0.9912,0.9229582069908971,0.49840510283705297,0.8654850095134405,3.5081359970457876e-31,100,tp0743,CHEMBL3028,Q96KS0,Hypoxia-inducible factor prolyl hydroxylase 1,Homo sapiens,Enzyme,Oxidoreductase
tp0535,0.42857142857142855,0.8571428571428571,0.0,0.46153846153846156,0.6,0.12244897959183672,-0.2773500981126146,1.6334660434079307,0.8654407981107187,0.011849245198776238,7,tp0535,CHEMBL2064,Q9UBS5,GABA-B receptor 1,Homo sapiens,Membrane receptor,Family C G protein-coupled receptor
tp0299,0.99,0.98,1.0,1.0,0.98989898989899,0.9901,0.9801960588196069,0.5584043624955364,0.8639901994588044,5.8066412513260105e-31,100,tp0299,CHEMBL3706,P78536,ADAM17,Homo sapiens,Enzyme,Protease
tp0213,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7012419580771159,0.8631677387425631,7.642450585866729e-31,100,tp0213,CHEMBL6135,B4URF0,Neuraminidase,Influenza A virus,Enzyme,Hydrolase
tp0768,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48303435095418157,0.8626206022038615,9.165849698844041e-31,100,tp0768,CHEMBL1860,P10827,Thyroid hormone receptor alpha,Homo sapiens,Transcription factor,Nuclear receptor
tp0238,0.985,0.98,0.99,0.98989898989899,0.9849246231155779,0.9993,0.9700485036378032,0.6273793515655686,0.8623660737436013,9.971947171181961e-31,100,tp0238,CHEMBL264,Q9Y5N1,Histamine H3 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0615,0.995,0.99,1.0,1.0,0.9949748743718593,0.9999,0.9900495037128093,0.7248300246085887,0.8605260276639516,1.8250011129700863e-30,100,tp0615,CHEMBL2820,P03951,Coagulation factor XI,Homo sapiens,Enzyme,Protease
tp0685,0.9611650485436893,0.9361702127659575,0.9821428571428571,0.9777777777777777,0.9565217391304348,0.9965805471124619,0.9221752332978231,1.0232326359434913,0.85985562429258,9.920413402835084e-15,47,tp0685,CHEMBL2473,P49768,Presenilin 1,Homo sapiens,Ion channel,Other ion channel
tp0073,0.985,0.97,1.0,1.0,0.9847715736040609,0.9979,0.9704367948586523,0.8023815274001429,0.8596908247813703,2.3942568783928604e-30,100,tp0073,CHEMBL252;CHEMBL2096678,P25101;P25101,"Endothelin receptor ET-A;Endothelin receptor, ET-A/ET-B",Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0252,0.995,0.99,1.0,1.0,0.9949748743718593,0.9996999999999999,0.9900495037128093,0.642978749531865,0.8596144680015565,2.454213067526074e-30,100,tp0252,CHEMBL3510,Q9ULX7,Carbonic anhydrase XIV,Homo sapiens,Enzyme,Lyase
tp0081,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.42161840446545085,0.8587679597970839,3.225319313201302e-30,100,tp0081,CHEMBL5936,Q9NYK1,Toll-like receptor 7,Homo sapiens,Membrane receptor,Toll-like and Il-1 receptors
tp0089,0.995,1.0,0.99,0.9900990099009901,0.9950248756218906,0.9999,0.9900495037128093,0.602746178168082,0.8569631797285728,5.741240012601476e-30,100,tp0089,CHEMBL2094108;CHEMBL272,P49356;P49356,Protein farnesyltransferase;Protein farnesyltransferase beta subunit,Homo sapiens;Homo sapiens,Enzyme;Enzyme,Transferase;Transferase
tp0173,0.97,0.94,1.0,1.0,0.9690721649484536,0.9934000000000001,0.9416965821485117,0.659559272889408,0.8563033239283686,7.074780991609623e-30,100,tp0173,CHEMBL245,P20309,Muscarinic acetylcholine receptor M3,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0298,0.98,0.96,1.0,1.0,0.9795918367346939,0.9859,0.9607689228305227,0.436180783992638,0.8515573181738273,3.0837263399945927e-29,100,tp0298,CHEMBL3869,P50281,Matrix metalloproteinase 14,Homo sapiens,Enzyme,Protease
tp0166,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.6984280618251978,0.851445630259679,3.1904568720536745e-29,100,tp0166,CHEMBL321,P14780,Matrix metalloproteinase 9,Homo sapiens,Enzyme,Protease
tp0206,0.95,0.91,0.99,0.9891304347826086,0.9479166666666666,0.9889999999999999,0.9028938981432689,0.7443268912500761,0.8507717018349664,3.915271898260651e-29,100,tp0206,CHEMBL246;CHEMBL2094118;CHEMBL2331074,P13945;P13945;P13945,Beta-3 adrenergic receptor;Adrenergic receptor beta;Adrenergic receptor,Homo sapiens;Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0849,0.95,0.91,0.99,0.9891304347826086,0.9479166666666666,0.9922,0.9028938981432689,0.40685120619781917,0.8495787516231523,5.611458516940467e-29,100,tp0849,CHEMBL1849,P9WGR1,Enoyl-[acyl-carrier-protein] reductase,Mycobacterium tuberculosis,Enzyme,Oxidoreductase
tp0093,0.94,0.88,1.0,1.0,0.9361702127659575,0.9788000000000001,0.8864052604279183,0.69345764064829,0.8490773019145929,6.521960657507962e-29,100,tp0093,CHEMBL237,P41145,Kappa opioid receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0410,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5952179137243455,0.8486298684067971,7.4549825674421e-29,100,tp0410,CHEMBL1907599;CHEMBL278,P13612;P13612,Integrin alpha-4/beta-1;Integrin alpha-4,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,
tp0372,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.673713071200063,0.847996613574204,9.001434489999441e-29,100,tp0372,CHEMBL1856,P31213,Steroid 5-alpha-reductase 2,Homo sapiens,Enzyme,Oxidoreductase
tp0931,0.6857142857142857,0.6666666666666666,0.7142857142857143,0.7777777777777778,0.717948717948718,0.727891156462585,0.3734080224074693,0.4186141007390946,0.8463889804670098,1.3258614951989238e-06,21,tp0931,CHEMBL2309,Q09470,Voltage-gated potassium channel subunit Kv1.1,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0843,0.6744186046511628,0.5454545454545454,0.8095238095238095,0.75,0.631578947368421,0.7445887445887447,0.3670971280560066,0.3894587835280946,0.8451765547318939,7.416584816652795e-07,22,tp0843,CHEMBL1872,P04293,Human herpesvirus 1 DNA polymerase,Herpes simplex virus (type 1 / strain 17),Enzyme,Transferase
tp0023,0.985,0.97,1.0,1.0,0.9847715736040609,0.9991,0.9704367948586523,0.5389687803609702,0.8445516620054477,2.473046620351205e-28,100,tp0023,CHEMBL234,P35462,Dopamine D3 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0630,0.985,0.97,1.0,1.0,0.9847715736040609,1.0,0.9704367948586523,0.5694304707067088,0.8437551301038854,3.1131770048001975e-28,100,tp0630,CHEMBL4465,O75908,Acyl coenzyme A:cholesterol acyltransferase 2,Homo sapiens,Enzyme,Transferase
tp0141,0.935,0.87,1.0,1.0,0.93048128342246,0.9921,0.8774460122564686,0.6688757813984116,0.8432446758714442,3.6055963901205754e-28,100,tp0141,CHEMBL284,P27487,Dipeptidyl peptidase IV,Homo sapiens,Enzyme,Protease
tp0449,0.95,0.9,1.0,1.0,0.9473684210526315,0.9934000000000001,0.9045340337332908,0.8176046020665411,0.8426148531781156,4.318677374894449e-28,100,tp0449,CHEMBL275,Q07343,Phosphodiesterase 4B,Homo sapiens,Enzyme,Phosphodiesterase
tp0945,0.42857142857142855,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.16666666666666666,0.6918218564417552,0.8424575978243594,0.36221607681094525,3,tp0945,CHEMBL2331042,Q7Z418,Potassium channel subfamily K member 18,Homo sapiens,Ion channel,Voltage-gated ion channel
tp0176,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6613270261864684,0.8422384776168151,4.808638349525804e-28,100,tp0176,CHEMBL1628481,P35414,Apelin receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0993,0.6714285714285714,0.5454545454545454,0.7837837837837838,0.6923076923076923,0.6101694915254238,0.7256347256347256,0.3401380431841771,1.5994550543077903,0.8405906738624631,9.303785611478854e-10,33,tp0993,CHEMBL3390822,Q16552,Interleukin 17A,Homo sapiens,Secreted protein,
tp0745,0.965,0.94,0.99,0.9894736842105263,0.9641025641025641,0.9969999999999999,0.9311646842384714,0.5490913859909389,0.839736461831459,9.754504221421146e-28,100,tp0745,CHEMBL3514,Q13093,LDL-associated phospholipase A2,Homo sapiens,Enzyme,Hydrolase
tp0438,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.7748524904271161,0.8388813887371981,1.2387409783202926e-27,100,tp0438,CHEMBL3795,Q01726,Melanocortin receptor 1,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0307,0.985,0.97,1.0,1.0,0.9847715736040609,0.9999,0.9704367948586523,0.5797965077228434,0.8388249176861574,1.2583827458518602e-27,100,tp0307,CHEMBL4191,Q99685,Monoglyceride lipase,Homo sapiens,Enzyme,Hydrolase
tp0078,0.99,0.98,1.0,1.0,0.98989898989899,0.9996999999999999,0.9801960588196069,0.4899487167600969,0.8383336654047154,1.4425703491936201e-27,100,tp0078,CHEMBL228,P31645,Serotonin transporter,Homo sapiens,Transporter,Electrochemical transporter
tp0391,0.99,0.98,1.0,1.0,0.98989898989899,0.9974,0.9801960588196069,0.5762731801550455,0.8370823219678626,2.038729441941704e-27,100,tp0391,CHEMBL325,Q13547,Histone deacetylase 1,Homo sapiens,Epigenetic regulator,Eraser
tp0712,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5712704197090277,0.8358357575443723,2.869136572011984e-27,100,tp0712,CHEMBL402,P04035,HMG-CoA reductase,Homo sapiens,Enzyme,Oxidoreductase
tp0594,0.985,0.98,0.99,0.98989898989899,0.9849246231155779,0.9993,0.9700485036378032,0.7499745300113224,0.8356873892130795,2.9876545864288656e-27,100,tp0594,CHEMBL1801,P00747,Plasminogen,Homo sapiens,Enzyme,Protease
tp0369,0.965,0.93,1.0,1.0,0.9637305699481865,0.9966,0.932286907826487,0.8268059582767939,0.8350345328966101,3.568417852681636e-27,100,tp0369,CHEMBL3157,P30411,Bradykinin B2 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0149,0.5384615384615384,0.07692307692307693,1.0,1.0,0.14285714285714285,0.8594674556213018,0.2,0.9392305930303699,0.8347548240340515,1.1461123743856266e-07,26,tp0149,CHEMBL4445,Q08209,"Serine/threonine protein phosphatase 2B catalytic subunit, alpha isoform",Homo sapiens,Enzyme,Phosphatase
tp0068,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5318649802894352,0.832663736834437,6.758007236732464e-27,100,tp0068,CHEMBL283,P08254,Matrix metalloproteinase 3,Homo sapiens,Enzyme,Protease
tp0255,0.985,0.97,1.0,1.0,0.9847715736040609,0.9992,0.9704367948586523,0.47567170524732544,0.8318688008299745,8.3530119835536e-27,100,tp0255,CHEMBL3145,P42338,PI3-kinase p110-beta subunit,Homo sapiens,Enzyme,Transferase
tp0658,0.98,0.98,0.98,0.98,0.98,0.9972,0.96,0.5727175444525741,0.8318505581613803,8.393619793360714e-27,100,tp0658,CHEMBL250,P25105,Platelet activating factor receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0084,0.965,0.95,0.98,0.979381443298969,0.9644670050761421,0.9936,0.9304187826995326,0.771497905081571,0.8313949135246128,9.472694647514994e-27,100,tp0084,CHEMBL204,P00734,Thrombin,Homo sapiens,Enzyme,Protease
tp0432,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5824152356013202,0.8312791298727797,9.767770839620932e-27,100,tp0432,CHEMBL1921;CHEMBL2111456,P47901;P47901,Vasopressin V1b receptor;Vasopressin V1 receptor,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0424,0.965,0.97,0.96,0.9603960396039604,0.9651741293532339,0.9946999999999999,0.9300465034877906,0.5506281872007041,0.8308107887430031,1.1055523536224838e-26,100,tp0424,CHEMBL3864,Q06124,Protein-tyrosine phosphatase 2C,Homo sapiens,Enzyme,Phosphatase
tp0515,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6012135581095801,0.8287184581330103,1.9136662085917977e-26,100,tp0515,CHEMBL2095231,A3EZI9,"Hepatitis C virus serine protease, NS3/NS4A",Hepatitis C virus,Enzyme,Protease
tp0311,0.99,0.99,0.99,0.99,0.99,0.9994,0.98,0.47474538162870744,0.8284189328385698,2.0687792374545877e-26,100,tp0311,CHEMBL2001,Q9H244,Purinergic receptor P2Y12,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0995,0.1,0.2,0.0,0.16666666666666666,0.18181818181818182,0.2,-0.816496580927726,0.5352186666072114,0.8283558761387633,0.0831317874390253,5,tp0995,CHEMBL2401,Q93084,Sarcoplasmic/endoplasmic reticulum calcium ATPase 3,Homo sapiens,Enzyme|Transporter,Hydrolase|Primary active transporter
tp0701,0.995,1.0,0.99,0.9900990099009901,0.9950248756218906,0.9999,0.9900495037128093,0.41776401997228874,0.8281305870994723,2.2296515809068683e-26,100,tp0701,CHEMBL2808,Q13133,LXR-alpha,Homo sapiens,Transcription factor,Nuclear receptor
tp0009,0.985,0.99,0.98,0.9801980198019802,0.9850746268656716,0.9991,0.9700485036378032,0.7455484020853271,0.828041166787171,2.2819732529061195e-26,100,tp0009,CHEMBL208,P06401,Progesterone receptor,Homo sapiens,Transcription factor,Nuclear receptor
tp0584,0.8461538461538461,0.6923076923076923,1.0,1.0,0.8181818181818182,0.9053254437869823,0.727606875108999,2.740206327364906,0.828009051793375,0.00047337218425058984,13,tp0584,CHEMBL2432,Q9H4A4,Aminopeptidase B,Homo sapiens,Enzyme,Protease
tp0092,0.96,0.94,0.98,0.9791666666666666,0.9591836734693877,0.9942,0.9207368843792509,0.5788264680165744,0.827826754711163,2.4123553839151726e-26,100,tp0092,CHEMBL236,P41143,Delta opioid receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0012,0.985,0.97,1.0,1.0,0.9847715736040609,1.0,0.9704367948586523,0.8042892837606569,0.8273191076476687,2.7506878444459736e-26,100,tp0012,CHEMBL2327,P21452,Neurokinin 2 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0787,0.965,0.96,0.97,0.9696969696969697,0.964824120603015,0.9938,0.9300465034877906,0.6784062331820249,0.827130881408252,2.8875445766471113e-26,100,tp0787,CHEMBL1795116,O14744,Protein arginine N-methyltransferase 5,Homo sapiens,Epigenetic regulator,Writer
tp0413,0.99,0.98,1.0,1.0,0.98989898989899,0.9991,0.9801960588196069,0.5150836994203469,0.8268071669079944,3.138597840033577e-26,100,tp0413,CHEMBL2094135;CHEMBL3708,P49810;P49810,Gamma-secretase;Presenilin 2,Homo sapiens;Homo sapiens,Enzyme|Ion channel;Ion channel,Other ion channel|Protease;Other ion channel
tp0485,0.995,1.0,0.99,0.9900990099009901,0.9950248756218906,1.0,0.9900495037128093,0.5320275171252804,0.8254735766581094,4.4168061297802615e-26,100,tp0485,CHEMBL4429,P29371,Neurokinin 3 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0013,0.995,0.99,1.0,1.0,0.9949748743718593,1.0,0.9900495037128093,0.6853179547729734,0.8250505177701916,4.9194253992874206e-26,100,tp0013,CHEMBL249,P25103,Neurokinin 1 receptor,Homo sapiens,Membrane receptor,Family A G protein-coupled receptor
tp0179,0.95,0.9,1.0,1.0,0.9473684210526315,0.9928,0.9045340337332908,1.1859297062228418,0.8248678913718904,5.1532455749279e-26,100,tp0179,CHEMBL1901;CHEMBL2095185,P32238;P32238,Cholecystokinin A receptor;Cholecystokinin receptor,Homo sapiens;Homo sapiens,Membrane receptor;Membrane receptor,Family A G protein-coupled receptor;Family A G protein-coupled receptor
tp0150,0.995,0.99,1.0,1.0,0.9949748743718593,0.9969999999999999,0.9900495037128093,0.5321694282910615,0.8247511337143136,5.30837425207946e-26,100,tp0150,CHEMBL1902,P62942,FK506-binding protein 1A,Homo sapiens,Enzyme,Isomerase
tp0219,0.99,1.0,0.98,0.9803921568627451,0.9900990099009901,0.9997,0.9801960588196069,0.413641632146309,0.8245417340871052,5.598073958741595e-26,100,tp0219,CHEMBL1929,P47989,Xanthine dehydrogenase,Homo sapiens,Enzyme,Oxidoreductase
tp0393,0.98,0.96,1.0,1.0,0.9795918367346939,0.9951000000000001,0.9607689228305227,0.5256476797373818,0.8244756391132152,5.692674415340176e-26,100,tp0393,CHEMBL3979;CHEMBL3559683,Q03181;Q03181,Peroxisome proliferator-activated receptor delta;Peroxisome proliferator-activated receptor,Homo sapiens;Homo sapiens,Transcription factor;Transcription factor,Nuclear receptor;Nuclear receptor
